label,token,occurrence
__label__meta_minus_m,jedynym,33
__label__meta_minus_m,baru,33
__label__meta_minus_m,traktuje,33
__label__meta_minus_m,stanu,33
__label__meta_minus_m,firmy,33
__label__meta_minus_m,wielka,33
__label__meta_minus_m,podobnie,33
__label__meta_minus_m,stosunku,33
__label__meta_minus_m,chcieli,33
__label__meta_minus_m,zresztą,33
__label__meta_minus_m,napisać,33
__label__meta_minus_m,polsce,33
__label__meta_minus_m,budynek,33
__label__meta_minus_m,fatalne,33
__label__meta_minus_m,telefonu,33
__label__meta_minus_m,tygodni,33
__label__meta_minus_m,chodzić,33
__label__meta_minus_m,kiedyś,33
__label__meta_minus_m,drugiego,33
__label__meta_minus_m,miejscach,33
__label__meta_minus_m,obecnie,33
__label__meta_minus_m,trafił,33
__label__meta_minus_m,wysokie,33
__label__meta_minus_m,tarczycy,33
__label__meta_minus_m,gabinet,33
__label__meta_minus_m,napewno,33
__label__meta_minus_m,ścianach,32
__label__meta_minus_m,zdanie,32
__label__meta_minus_m,wizytach,32
__label__meta_minus_m,momencie,32
__label__meta_minus_m,poprzednich,32
__label__meta_minus_m,oceniam,32
__label__meta_minus_m,drzwiach,32
__label__meta_minus_m,poinformowała,32
__label__meta_minus_m,poprosiła,32
__label__meta_minus_m,zmienić,32
__label__meta_minus_m,widzę,32
__label__meta_minus_m,słaby,32
__label__meta_minus_m,remont,32
__label__meta_minus_m,totalna,32
__label__meta_minus_m,zrobione,32
__label__meta_minus_m,wieku,32
__label__meta_minus_m,kolację,32
__label__meta_minus_m,pacjentek,32
__label__meta_minus_m,znalazł,32
__label__meta_minus_m,czystość,32
__label__meta_minus_m,czuć,32
__label__meta_minus_m,okazalo,32
__label__meta_minus_m,fajne,32
__label__meta_minus_m,jajecznica,32
__label__meta_minus_m,nieprzyjemna,31
__label__meta_minus_m,zapalenie,31
__label__meta_minus_m,postanowiła,31
__label__meta_minus_m,mężem,31
__label__meta_minus_m,lepszy,31
__label__meta_minus_m,ciąża,31
__label__meta_minus_m,zaczyna,31
__label__meta_minus_m,skorzystać,31
__label__meta_minus_m,różne,31
__label__meta_minus_m,wybrała,31
__label__meta_minus_m,wyników,31
__label__meta_minus_m,podejścia,31
__label__meta_minus_m,ładnie,31
__label__meta_minus_m,żałuję,31
__label__meta_minus_m,porównaniu,31
__label__meta_minus_m,robią,31
__label__meta_minus_m,tę,31
__label__meta_minus_m,kolejną,31
__label__meta_minus_m,imprezy,31
__label__meta_minus_m,bedzie,31
__label__meta_minus_m,opcji,31
__label__meta_minus_m,niewygodne,31
__label__meta_minus_m,ładne,31
__label__meta_minus_m,normalne,31
__label__meta_minus_m,d,31
__label__meta_minus_m,mialam,31
__label__meta_minus_m,tyg,31
__label__meta_minus_m,swój,30
__label__meta_minus_m,pakiet,30
__label__meta_minus_m,życia,30
__label__meta_minus_m,nadaje,30
__label__meta_minus_m,czysty,30
__label__meta_minus_m,przepraszam,30
__label__meta_minus_m,czeka,30
__label__meta_minus_m,poniewaz,30
__label__meta_minus_m,interwencji,30
__label__meta_minus_m,idzie,30
__label__meta_minus_m,system,30
__label__meta_minus_m,pojęcia,30
__label__meta_minus_m,radzę,30
__label__meta_minus_m,złotych,30
__label__meta_minus_m,korzystać,30
__label__meta_minus_m,noce,30
__label__meta_minus_m,rzecz,30
__label__meta_minus_m,posiłków,30
__label__meta_minus_m,hotelowych,30
__label__meta_minus_m,miesiącu,30
__label__meta_minus_m,ginekolog,30
__label__meta_minus_m,związku,30
__label__meta_minus_m,trwało,30
__label__meta_minus_m,przepisał,30
__label__meta_minus_m,powrocie,30
__label__meta_minus_m,piersi,29
__label__meta_minus_m,prywatnej,29
__label__meta_minus_m,informację,29
__label__meta_minus_m,ocena,29
__label__meta_minus_m,hotelowej,29
__label__meta_minus_m,informacja,29
__label__meta_minus_m,ciąże,29
__label__meta_minus_m,każdej,29
__label__meta_minus_m,oczywiscie,29
__label__meta_minus_m,najlepsze,29
__label__meta_minus_m,wejście,29
__label__meta_minus_m,h,29
__label__meta_minus_m,okolica,29
__label__meta_minus_m,miłe,29
__label__meta_minus_m,ilości,29
__label__meta_minus_m,strach,29
__label__meta_minus_m,syn,29
__label__meta_minus_m,zależy,29
__label__meta_minus_m,stwierdzić,29
__label__meta_minus_m,mieście,29
__label__meta_minus_m,zmiana,29
__label__meta_minus_m,wrażenia,29
__label__meta_minus_m,twarzy,29
__label__meta_minus_m,dramat,29
__label__meta_minus_m,zabiegi,29
__label__meta_minus_m,sala,29
__label__meta_minus_m,gośćmi,29
__label__meta_minus_m,każdego,29
__label__meta_minus_m,krótko,29
__label__meta_minus_m,przestrzegam,29
__label__meta_minus_m,leczeniu,29
__label__meta_minus_m,trwa,29
__label__meta_minus_m,rezerwacja,29
__label__meta_minus_m,udać,29
__label__meta_minus_m,kolacja,29
__label__meta_minus_m,przyjeździe,29
__label__meta_minus_m,wina,29
__label__meta_minus_m,gość,29
__label__meta_minus_m,nos,29
__label__meta_minus_m,ogolnie,29
__label__meta_minus_m,okazuje,29
__label__meta_minus_m,danie,29
__label__meta_minus_m,wiedzy,29
__label__meta_minus_m,kartę,29
__label__meta_minus_m,pierwszego,28
__label__meta_minus_m,przepisała,28
__label__meta_minus_m,zęby,28
__label__meta_minus_m,najszybciej,28
__label__meta_minus_m,totalnie,28
__label__meta_minus_m,wystarczy,28
__label__meta_minus_m,noclegu,28
__label__meta_minus_m,gardła,28
__label__meta_minus_m,terenie,28
__label__meta_minus_m,zapłacili,28
__label__meta_minus_m,lodówka,28
__label__meta_minus_m,skierował,28
__label__meta_minus_m,kiepskie,28
__label__meta_minus_m,pytań,28
__label__meta_minus_m,czuje,28
__label__meta_minus_m,czajnika,28
__label__meta_minus_m,dziennie,28
__label__meta_minus_m,wyjazdu,28
__label__meta_minus_m,każda,28
__label__meta_minus_m,sieci,28
__label__meta_minus_m,niewiele,28
__label__meta_minus_m,przyjazdu,28
__label__meta_minus_m,liczyć,28
__label__meta_minus_m,podane,28
__label__meta_minus_m,mąż,28
__label__meta_minus_m,szans,28
__label__meta_minus_m,kolejnej,28
__label__meta_minus_m,tsh,28
__label__meta_minus_m,wyniku,28
__label__meta_minus_m,głównie,28
__label__meta_minus_m,hostel,28
__label__meta_minus_m,wybrać,28
__label__meta_minus_m,najmniej,28
__label__meta_minus_m,formie,28
__label__meta_minus_m,ostatnio,27
__label__meta_minus_m,stronę,27
__label__meta_minus_m,skierowania,27
__label__meta_minus_m,operacja,27
__label__meta_minus_m,profesora,27
__label__meta_minus_m,mogło,27
__label__meta_minus_m,miec,27
__label__meta_minus_m,odpowiedziała,27
__label__meta_minus_m,ostatniej,27
__label__meta_minus_m,musiałem,27
__label__meta_minus_m,kompetencji,27
__label__meta_minus_m,czysta,27
__label__meta_minus_m,sprzęt,27
__label__meta_minus_m,wrócimy,27
__label__meta_minus_m,herbaty,27
__label__meta_minus_m,rozczarowana,27
__label__meta_minus_m,stało,27
__label__meta_minus_m,wymiany,27
__label__meta_minus_m,innymi,27
__label__meta_minus_m,poprostu,27
__label__meta_minus_m,kawę,27
__label__meta_minus_m,wysoka,27
__label__meta_minus_m,wywiadu,27
__label__meta_minus_m,zmianę,27
__label__meta_minus_m,kelnerzy,27
__label__meta_minus_m,możliwość,27
__label__meta_minus_m,łóżku,27
__label__meta_minus_m,pacjentowi,27
__label__meta_minus_m,dodatkowych,27
__label__meta_minus_m,zupy,27
__label__meta_minus_m,napisał,27
__label__meta_minus_m,morza,27
__label__meta_minus_m,czuł,27
__label__meta_minus_m,hotele,27
__label__meta_minus_m,com,27
__label__meta_minus_m,konsultacje,27
__label__meta_minus_m,cokolwiek,27
__label__meta_minus_m,reasumując,27
__label__meta_minus_m,wyposażenie,26
__label__meta_minus_m,chcecie,26
__label__meta_minus_m,wykonać,26
__label__meta_minus_m,choroba,26
__label__meta_minus_m,musimy,26
__label__meta_minus_m,zainteresowania,26
__label__meta_minus_m,tuż,26
__label__meta_minus_m,oferta,26
__label__meta_minus_m,dobrych,26
__label__meta_minus_m,hotelowa,26
__label__meta_minus_m,kpina,26
__label__meta_minus_m,synek,26
__label__meta_minus_m,poprawy,26
__label__meta_minus_m,córka,26
__label__meta_minus_m,mówiła,26
__label__meta_minus_m,żadnym,26
__label__meta_minus_m,kolejnych,26
__label__meta_minus_m,byly,26
__label__meta_minus_m,zbadał,26
__label__meta_minus_m,komentarze,26
__label__meta_minus_m,państwo,26
__label__meta_minus_m,troche,26
__label__meta_minus_m,pięknie,26
__label__meta_minus_m,mial,26
__label__meta_minus_m,czasy,26
__label__meta_minus_m,profesjonalizmu,26
__label__meta_minus_m,zadzwoniła,26
__label__meta_minus_m,słów,26
__label__meta_minus_m,wyglądają,26
__label__meta_minus_m,urządzenie,26
__label__meta_minus_m,talerze,26
__label__meta_minus_m,rodziców,26
__label__meta_minus_m,poinformował,26
__label__meta_minus_m,termin,26
__label__meta_minus_m,objawy,26
__label__meta_minus_m,dobrej,26
__label__meta_minus_m,masz,26
__label__meta_minus_m,angielsku,26
__label__meta_minus_m,nieprzyjemny,26
__label__meta_minus_m,czekała,26
__label__meta_minus_m,trzech,26
__label__meta_minus_m,obiadokolacje,26
__label__meta_minus_m,jakiejkolwiek,26
__label__meta_minus_m,brakiem,26
__label__meta_minus_m,prywatne,26
__label__meta_minus_m,drugim,26
__label__meta_minus_m,powinny,26
__label__meta_minus_m,polaków,26
__label__meta_minus_m,prl,26
__label__meta_minus_m,droga,26
__label__meta_minus_m,skończyło,26
__label__meta_minus_m,zwykle,26
__label__meta_minus_m,wykonane,25
__label__meta_minus_m,atrakcji,25
__label__meta_minus_m,polecić,25
__label__meta_minus_m,ostatnia,25
__label__meta_minus_m,jakichkolwiek,25
__label__meta_minus_m,parówki,25
__label__meta_minus_m,wykładziny,25
__label__meta_minus_m,animacje,25
__label__meta_minus_m,polecamy,25
__label__meta_minus_m,piękny,25
__label__meta_minus_m,próbowała,25
__label__meta_minus_m,drzwiami,25
__label__meta_minus_m,standardem,25
__label__meta_minus_m,pierwszą,25
__label__meta_minus_m,serwisu,25
__label__meta_minus_m,kogoś,25
__label__meta_minus_m,dosyć,25
__label__meta_minus_m,okropnie,25
__label__meta_minus_m,przyszedł,25
__label__meta_minus_m,podejściem,25
__label__meta_minus_m,ostatnie,25
__label__meta_minus_m,daleka,25
__label__meta_minus_m,sprawdzić,25
__label__meta_minus_m,działał,25
__label__meta_minus_m,jajka,25
__label__meta_minus_m,objawów,25
__label__meta_minus_m,sensu,25
__label__meta_minus_m,znam,25
__label__meta_minus_m,plusów,25
__label__meta_minus_m,łóżkiem,25
__label__meta_minus_m,cm,25
__label__meta_minus_m,nazwać,25
__label__meta_minus_m,hotelowe,25
__label__meta_minus_m,lobby,25
__label__meta_minus_m,polski,25
__label__meta_minus_m,byle,25
__label__meta_minus_m,sprawę,25
__label__meta_minus_m,aparat,25
__label__meta_minus_m,powoduje,25
__label__meta_minus_m,wziąć,25
__label__meta_minus_m,usłyszeli,25
__label__meta_minus_m,kosztuje,25
__label__meta_minus_m,zapisała,25
__label__meta_minus_m,standardu,25
__label__meta_minus_m,stole,25
__label__meta_minus_m,lepszego,25
__label__meta_minus_m,lekko,25
__label__meta_minus_m,cztery,25
__label__meta_minus_m,przypadkiem,25
__label__meta_minus_m,żenada,25
__label__meta_minus_m,rodziny,25
__label__meta_minus_m,frytki,25
__label__meta_minus_m,oferty,25
__label__meta_minus_m,możemy,25
__label__meta_minus_m,niz,25
__label__meta_minus_m,prośby,25
__label__meta_minus_m,natychmiast,25
__label__meta_minus_m,pomyłka,25
__label__meta_minus_m,ostatecznie,25
__label__meta_minus_m,powiem,24
__label__meta_minus_m,straszny,24
__label__meta_minus_m,słaba,24
__label__meta_minus_m,owoców,24
__label__meta_minus_m,internetu,24
__label__meta_minus_m,wczesniej,24
__label__meta_minus_m,napisane,24
__label__meta_minus_m,prosić,24
__label__meta_minus_m,podłoga,24
__label__meta_minus_m,drugą,24
__label__meta_minus_m,wyglada,24
__label__meta_minus_m,pieniadze,24
__label__meta_minus_m,wady,24
__label__meta_minus_m,głowę,24
__label__meta_minus_m,ogromne,24
__label__meta_minus_m,zawiedziona,24
__label__meta_minus_m,całej,24
__label__meta_minus_m,szerokim,24
__label__meta_minus_m,pisze,24
__label__meta_minus_m,pełno,24
__label__meta_minus_m,niesmaczne,24
__label__meta_minus_m,omijajcie,24
__label__meta_minus_m,człowieka,24
__label__meta_minus_m,ważne,24
__label__meta_minus_m,obiady,24
__label__meta_minus_m,następnie,24
__label__meta_minus_m,paru,24
__label__meta_minus_m,nowego,24
__label__meta_minus_m,lodówki,24
__label__meta_minus_m,prywatna,24
__label__meta_minus_m,ręce,24
__label__meta_minus_m,zakup,24
__label__meta_minus_m,piękne,24
__label__meta_minus_m,sniadania,24
__label__meta_minus_m,zwrócił,24
__label__meta_minus_m,doktorowi,24
__label__meta_minus_m,sprzątane,24
__label__meta_minus_m,nieporozumienie,24
__label__meta_minus_m,tygodniach,24
__label__meta_minus_m,potraktowana,24
__label__meta_minus_m,nowe,24
__label__meta_minus_m,reczniki,24
__label__meta_minus_m,nikogo,24
__label__meta_minus_m,gościa,24
__label__meta_minus_m,przyczyny,24
__label__meta_minus_m,beznadziejne,24
__label__meta_minus_m,deser,24
__label__meta_minus_m,potraw,24
__label__meta_minus_m,kolana,24
__label__meta_minus_m,poprzedniego,24
__label__meta_minus_m,płacić,24
__label__meta_minus_m,nigdzie,24
__label__meta_minus_m,pracownicy,24
__label__meta_minus_m,reklamacji,23
__label__meta_minus_m,dużą,23
__label__meta_minus_m,mówił,23
__label__meta_minus_m,prywatnym,23
__label__meta_minus_m,zalecił,23
__label__meta_minus_m,musze,23
__label__meta_minus_m,przyjść,23
__label__meta_minus_m,wybrali,23
__label__meta_minus_m,jedyna,23
__label__meta_minus_m,ktos,23
__label__meta_minus_m,działała,23
__label__meta_minus_m,kurzu,23
__label__meta_minus_m,brać,23
__label__meta_minus_m,płytki,23
__label__meta_minus_m,jakąś,23
__label__meta_minus_m,klient,23
__label__meta_minus_m,komuś,23
__label__meta_minus_m,wypadku,23
__label__meta_minus_m,omijać,23
__label__meta_minus_m,łukiem,23
__label__meta_minus_m,doświadczenia,23
__label__meta_minus_m,zły,23
__label__meta_minus_m,okazji,23
__label__meta_minus_m,kobieta,23
__label__meta_minus_m,dowiedzieć,23
__label__meta_minus_m,pozytywnych,23
__label__meta_minus_m,duża,23
__label__meta_minus_m,wesele,23
__label__meta_minus_m,atrakcje,23
__label__meta_minus_m,chcesz,23
__label__meta_minus_m,sniadanie,23
__label__meta_minus_m,owoce,23
__label__meta_minus_m,wygląd,23
__label__meta_minus_m,kazała,23
__label__meta_minus_m,gra,23
__label__meta_minus_m,plamy,23
__label__meta_minus_m,wejść,23
__label__meta_minus_m,zaledwie,23
__label__meta_minus_m,bądź,23
__label__meta_minus_m,osobę,23
__label__meta_minus_m,długi,23
__label__meta_minus_m,widac,23
__label__meta_minus_m,spędzili,23
__label__meta_minus_m,zawiodła,23
__label__meta_minus_m,zdecydowała,23
__label__meta_minus_m,wykonał,23
__label__meta_minus_m,baseny,23
__label__meta_minus_m,istnieje,23
__label__meta_minus_m,toalety,23
__label__meta_minus_m,inną,23
__label__meta_minus_m,syna,23
__label__meta_minus_m,producenta,23
__label__meta_minus_m,małych,22
__label__meta_minus_m,poleciła,22
__label__meta_minus_m,zapytać,22
__label__meta_minus_m,kobiety,22
__label__meta_minus_m,nagle,22
__label__meta_minus_m,operację,22
__label__meta_minus_m,zdrowe,22
__label__meta_minus_m,wiedzieć,22
__label__meta_minus_m,zobaczyć,22
__label__meta_minus_m,rzut,22
__label__meta_minus_m,drogo,22
__label__meta_minus_m,bóle,22
__label__meta_minus_m,straciła,22
__label__meta_minus_m,pln,22
__label__meta_minus_m,morze,22
__label__meta_minus_m,leczy,22
__label__meta_minus_m,pensjonat,22
__label__meta_minus_m,działały,22
__label__meta_minus_m,czajnik,22
__label__meta_minus_m,musiał,22
__label__meta_minus_m,prysznica,22
__label__meta_minus_m,urządzenia,22
__label__meta_minus_m,fatalna,22
__label__meta_minus_m,pościeli,22
__label__meta_minus_m,jakimś,22
__label__meta_minus_m,myślała,22
__label__meta_minus_m,badan,22
__label__meta_minus_m,wędliny,22
__label__meta_minus_m,porodu,22
__label__meta_minus_m,proste,22
__label__meta_minus_m,czymś,22
__label__meta_minus_m,zgadzam,22
__label__meta_minus_m,miala,22
__label__meta_minus_m,pomoże,22
__label__meta_minus_m,kierunku,22
__label__meta_minus_m,doby,22
__label__meta_minus_m,leku,22
__label__meta_minus_m,dużym,22
__label__meta_minus_m,prawdę,22
__label__meta_minus_m,moge,22
__label__meta_minus_m,żadne,22
__label__meta_minus_m,udała,22
__label__meta_minus_m,pójdę,22
__label__meta_minus_m,bólem,22
__label__meta_minus_m,jakiegokolwiek,22
__label__meta_minus_m,ogromny,22
__label__meta_minus_m,zaniedbany,22
__label__meta_minus_m,pójść,22
__label__meta_minus_m,bylismy,22
__label__meta_minus_m,gosci,22
__label__meta_minus_m,stylu,22
__label__meta_minus_m,obsługą,22
__label__meta_minus_m,obiekcie,22
__label__meta_minus_m,wówczas,22
__label__meta_minus_m,internetowej,22
__label__meta_minus_m,ząb,22
__label__meta_minus_m,spodziewała,22
__label__meta_minus_m,wybrał,22
__label__meta_minus_m,czynny,22
__label__meta_minus_m,ciekawe,22
__label__meta_minus_m,sytuację,22
__label__meta_minus_m,włosów,22
__label__meta_minus_m,picia,22
__label__meta_minus_m,pleśń,21
__label__meta_minus_m,sprawy,21
__label__meta_minus_m,doświadczenie,21
__label__meta_minus_m,zostać,21
__label__meta_minus_m,okres,21
__label__meta_minus_m,zębów,21
__label__meta_minus_m,brudu,21
__label__meta_minus_m,starym,21
__label__meta_minus_m,mnóstwo,21
__label__meta_minus_m,wolno,21
__label__meta_minus_m,atmosfera,21
__label__meta_minus_m,dodać,21
__label__meta_minus_m,następny,21
__label__meta_minus_m,przypomina,21
__label__meta_minus_m,antybiotyk,21
__label__meta_minus_m,caly,21
__label__meta_minus_m,telefonicznie,21
__label__meta_minus_m,auto,21
__label__meta_minus_m,postaci,21
__label__meta_minus_m,profesor,21
__label__meta_minus_m,starej,21
__label__meta_minus_m,kabina,21
__label__meta_minus_m,środka,21
__label__meta_minus_m,wrócili,21
__label__meta_minus_m,twierdzi,21
__label__meta_minus_m,ubogie,21
__label__meta_minus_m,powinni,21
__label__meta_minus_m,stolików,21
__label__meta_minus_m,spotkał,21
__label__meta_minus_m,sklepie,21
__label__meta_minus_m,otworzyć,21
__label__meta_minus_m,zaczęło,21
__label__meta_minus_m,rozmowa,21
__label__meta_minus_m,ciemno,21
__label__meta_minus_m,producent,21
__label__meta_minus_m,tzn,21
__label__meta_minus_m,zalecenia,21
__label__meta_minus_m,az,21
__label__meta_minus_m,stołówce,21
__label__meta_minus_m,kaszel,21
__label__meta_minus_m,wykonania,21
__label__meta_minus_m,obiadu,21
__label__meta_minus_m,zapłacił,21
__label__meta_minus_m,wino,21
__label__meta_minus_m,wyraźnie,21
__label__meta_minus_m,znów,21
__label__meta_minus_m,rezerwację,21
__label__meta_minus_m,pieczywo,21
__label__meta_minus_m,moj,21
__label__meta_minus_m,zabiegów,21
__label__meta_minus_m,zachowuje,21
__label__meta_minus_m,czuję,21
__label__meta_minus_m,wypoczynek,21
__label__meta_minus_m,obraz,21
__label__meta_minus_m,światła,21
__label__meta_minus_m,karta,21
__label__meta_minus_m,koszty,21
__label__meta_minus_m,widzi,21
__label__meta_minus_m,poinformować,21
